,eyeAct,uAct,uPow,lAct,lPow,img,round
6918,neutral,neutral,0.0,neutral,0.0,neutral,0
6919,neutral,neutral,0.0,neutral,0.0,neutral,0
6920,neutral,neutral,0.0,neutral,0.0,neutral,0
6921,neutral,neutral,0.0,neutral,0.0,neutral,0
6922,neutral,neutral,0.0,neutral,0.0,neutral,0
6923,neutral,neutral,0.0,neutral,0.0,neutral,0
6924,neutral,neutral,0.0,neutral,0.0,neutral,0
6925,neutral,neutral,0.0,neutral,0.0,neutral,0
6926,neutral,neutral,0.0,neutral,0.0,neutral,0
6927,neutral,neutral,0.0,neutral,0.0,neutral,0
6928,neutral,neutral,0.0,neutral,0.0,neutral,0
6929,neutral,neutral,0.0,neutral,0.0,neutral,0
6930,neutral,neutral,0.0,neutral,0.0,neutral,0
6931,neutral,neutral,0.0,neutral,0.0,neutral,0
6932,neutral,neutral,0.0,neutral,0.0,neutral,0
6933,neutral,neutral,0.0,neutral,0.0,neutral,0
6934,neutral,neutral,0.0,neutral,0.0,neutral,0
6935,neutral,neutral,0.0,neutral,0.0,neutral,0
6936,neutral,neutral,0.0,neutral,0.0,neutral,0
6937,neutral,neutral,0.0,neutral,0.0,neutral,0
6938,neutral,neutral,0.0,neutral,0.0,neutral,0
6939,neutral,neutral,0.0,neutral,0.0,neutral,0
6940,neutral,neutral,0.0,neutral,0.0,neutral,0
6941,neutral,neutral,0.0,neutral,0.0,neutral,0
6942,neutral,neutral,0.0,neutral,0.0,neutral,0
6943,neutral,neutral,0.0,neutral,0.0,neutral,0
6944,neutral,neutral,0.0,neutral,0.0,neutral,0
6945,neutral,neutral,0.0,neutral,0.0,neutral,0
6946,neutral,neutral,0.0,neutral,0.0,neutral,0
6947,neutral,neutral,0.0,neutral,0.0,neutral,0
6948,neutral,neutral,0.0,neutral,0.0,neutral,0
6949,neutral,neutral,0.0,neutral,0.0,neutral,0
6950,neutral,neutral,0.0,neutral,0.0,neutral,0
6951,neutral,neutral,0.0,neutral,0.0,neutral,0
6952,neutral,neutral,0.0,neutral,0.0,neutral,0
6953,neutral,neutral,0.0,neutral,0.0,neutral,0
6954,neutral,neutral,0.0,neutral,0.0,neutral,0
6955,neutral,neutral,0.0,neutral,0.0,neutral,0
6956,neutral,neutral,0.0,neutral,0.0,neutral,0
6957,neutral,neutral,0.0,neutral,0.0,neutral,0
6958,neutral,neutral,0.0,neutral,0.0,neutral,0
6959,neutral,neutral,0.0,neutral,0.0,neutral,0
6960,neutral,neutral,0.0,neutral,0.0,neutral,0
6961,neutral,neutral,0.0,neutral,0.0,neutral,0
6962,neutral,neutral,0.0,neutral,0.0,neutral,0
6963,neutral,neutral,0.0,neutral,0.0,neutral,0
6964,neutral,neutral,0.0,neutral,0.0,neutral,0
6965,neutral,neutral,0.0,neutral,0.0,neutral,0
6966,neutral,neutral,0.0,neutral,0.0,neutral,0
6967,neutral,neutral,0.0,neutral,0.0,neutral,0
6968,neutral,neutral,0.0,neutral,0.0,neutral,0
6969,neutral,neutral,0.0,neutral,0.0,neutral,0
6970,neutral,neutral,0.0,neutral,0.0,neutral,0
6971,neutral,neutral,0.0,neutral,0.0,neutral,0
6972,neutral,neutral,0.0,neutral,0.0,neutral,0
6973,neutral,neutral,0.0,neutral,0.0,neutral,0
6974,neutral,neutral,0.0,neutral,0.0,neutral,0
6975,neutral,neutral,0.0,neutral,0.0,neutral,0
6976,neutral,neutral,0.0,neutral,0.0,neutral,0
6977,neutral,neutral,0.0,neutral,0.0,neutral,0
6978,neutral,neutral,0.0,neutral,0.0,neutral,0
6979,neutral,neutral,0.0,neutral,0.0,neutral,0
6980,neutral,neutral,0.0,neutral,0.0,neutral,0
6981,neutral,neutral,0.0,neutral,0.0,neutral,0
6982,neutral,neutral,0.0,neutral,0.0,neutral,0
6983,neutral,neutral,0.0,neutral,0.0,neutral,0
6984,neutral,neutral,0.0,neutral,0.0,neutral,0
6985,neutral,neutral,0.0,neutral,0.0,neutral,0
6986,neutral,neutral,0.0,neutral,0.0,neutral,0
6987,neutral,neutral,0.0,neutral,0.0,neutral,0
6988,neutral,neutral,0.0,neutral,0.0,neutral,0
6989,neutral,neutral,0.0,neutral,0.0,neutral,0
6990,neutral,neutral,0.0,neutral,0.0,neutral,0
6991,neutral,neutral,0.0,neutral,0.0,neutral,0
6992,neutral,neutral,0.0,neutral,0.0,neutral,0
6993,neutral,neutral,0.0,neutral,0.0,neutral,0
6994,neutral,neutral,0.0,neutral,0.0,neutral,0
6995,neutral,neutral,0.0,neutral,0.0,neutral,0
6996,neutral,neutral,0.0,neutral,0.0,neutral,0
6997,neutral,neutral,0.0,neutral,0.0,neutral,0
6998,neutral,neutral,0.0,neutral,0.0,neutral,0
6999,neutral,neutral,0.0,neutral,0.0,neutral,0
7000,neutral,neutral,0.0,neutral,0.0,neutral,0
7001,neutral,neutral,0.0,neutral,0.0,neutral,0
7002,neutral,neutral,0.0,neutral,0.0,neutral,0
7003,neutral,neutral,0.0,neutral,0.0,neutral,0
7004,neutral,neutral,0.0,neutral,0.0,neutral,0
7005,neutral,neutral,0.0,neutral,0.0,neutral,0
7006,neutral,neutral,0.0,neutral,0.0,neutral,0
7007,neutral,neutral,0.0,neutral,0.0,neutral,0
7008,neutral,neutral,0.0,neutral,0.0,neutral,0
7009,neutral,neutral,0.0,neutral,0.0,neutral,0
7010,neutral,neutral,0.0,neutral,0.0,neutral,0
7011,neutral,neutral,0.0,neutral,0.0,neutral,0
7012,neutral,neutral,0.0,neutral,0.0,neutral,0
7013,neutral,neutral,0.0,neutral,0.0,neutral,0
7014,neutral,neutral,0.0,neutral,0.0,neutral,0
7015,neutral,neutral,0.0,neutral,0.0,neutral,0
7016,neutral,neutral,0.0,neutral,0.0,neutral,0
7017,neutral,neutral,0.0,neutral,0.0,neutral,0
7018,neutral,neutral,0.0,neutral,0.0,neutral,0
7019,neutral,neutral,0.0,neutral,0.0,neutral,0
7020,neutral,neutral,0.0,neutral,0.0,neutral,0
7021,neutral,neutral,0.0,neutral,0.0,neutral,0
7022,neutral,neutral,0.0,neutral,0.0,neutral,0
7023,neutral,neutral,0.0,neutral,0.0,neutral,0
7024,neutral,neutral,0.0,neutral,0.0,neutral,0
7025,neutral,neutral,0.0,neutral,0.0,neutral,0
7026,neutral,neutral,0.0,neutral,0.0,neutral,0
7027,neutral,neutral,0.0,neutral,0.0,neutral,0
7028,neutral,neutral,0.0,neutral,0.0,neutral,0
7029,neutral,neutral,0.0,neutral,0.0,neutral,0
7030,neutral,neutral,0.0,neutral,0.0,neutral,0
7031,neutral,neutral,0.0,neutral,0.0,neutral,0
7032,neutral,neutral,0.0,neutral,0.0,neutral,0
7033,neutral,neutral,0.0,neutral,0.0,neutral,0
7034,neutral,neutral,0.0,neutral,0.0,neutral,0
7035,neutral,neutral,0.0,neutral,0.0,neutral,0
7036,neutral,neutral,0.0,neutral,0.0,neutral,0
7037,neutral,neutral,0.0,neutral,0.0,neutral,0
7038,neutral,neutral,0.0,neutral,0.0,neutral,0
7039,neutral,neutral,0.0,neutral,0.0,neutral,0
7040,neutral,neutral,0.0,neutral,0.0,neutral,0
7041,neutral,neutral,0.0,neutral,0.0,neutral,0
7042,neutral,neutral,0.0,neutral,0.0,neutral,0
7043,neutral,neutral,0.0,neutral,0.0,neutral,0
7044,neutral,neutral,0.0,neutral,0.0,neutral,0
7045,neutral,neutral,0.0,neutral,0.0,neutral,0
7046,neutral,neutral,0.0,neutral,0.0,neutral,0
7047,neutral,neutral,0.0,neutral,0.0,neutral,0
7048,neutral,neutral,0.0,neutral,0.0,neutral,0
7049,neutral,neutral,0.0,neutral,0.0,neutral,0
7050,neutral,neutral,0.0,neutral,0.0,neutral,0
7051,neutral,neutral,0.0,neutral,0.0,neutral,0
7052,neutral,neutral,0.0,neutral,0.0,neutral,0
7053,neutral,neutral,0.0,neutral,0.0,neutral,0
7054,neutral,neutral,0.0,neutral,0.0,neutral,0
7055,neutral,neutral,0.0,neutral,0.0,neutral,0
7056,neutral,neutral,0.0,neutral,0.0,neutral,0
7057,neutral,neutral,0.0,neutral,0.0,neutral,0
7058,neutral,neutral,0.0,neutral,0.0,neutral,0
7059,neutral,neutral,0.0,neutral,0.0,neutral,0
7060,neutral,neutral,0.0,neutral,0.0,neutral,0
7061,neutral,neutral,0.0,neutral,0.0,neutral,0
7062,neutral,neutral,0.0,neutral,0.0,neutral,0
7063,neutral,neutral,0.0,neutral,0.0,neutral,0
7064,neutral,neutral,0.0,neutral,0.0,neutral,0
7065,neutral,neutral,0.0,neutral,0.0,neutral,0
7066,neutral,neutral,0.0,neutral,0.0,neutral,0
7067,neutral,neutral,0.0,neutral,0.0,neutral,0
7068,neutral,neutral,0.0,neutral,0.0,neutral,0
7069,neutral,neutral,0.0,neutral,0.0,neutral,0
7070,neutral,neutral,0.0,neutral,0.0,neutral,0
7071,neutral,neutral,0.0,neutral,0.0,neutral,0
7072,neutral,neutral,0.0,neutral,0.0,neutral,0
7073,neutral,neutral,0.0,neutral,0.0,neutral,0
7074,neutral,neutral,0.0,neutral,0.0,neutral,0
7075,neutral,neutral,0.0,neutral,0.0,neutral,0
7076,neutral,neutral,0.0,neutral,0.0,neutral,0
7077,neutral,neutral,0.0,neutral,0.0,neutral,0
7078,neutral,neutral,0.0,neutral,0.0,neutral,0
7079,neutral,neutral,0.0,neutral,0.0,neutral,0
7080,neutral,neutral,0.0,neutral,0.0,neutral,0
7081,neutral,neutral,0.0,neutral,0.0,neutral,0
7082,neutral,neutral,0.0,neutral,0.0,neutral,0
7083,neutral,neutral,0.0,neutral,0.0,neutral,0
7084,neutral,neutral,0.0,neutral,0.0,neutral,0
7085,neutral,neutral,0.0,neutral,0.0,neutral,0
7086,neutral,neutral,0.0,neutral,0.0,neutral,0
7087,neutral,neutral,0.0,neutral,0.0,neutral,0
7088,neutral,neutral,0.0,neutral,0.0,neutral,0
7089,neutral,neutral,0.0,neutral,0.0,neutral,0
7090,neutral,neutral,0.0,neutral,0.0,neutral,0
7091,neutral,neutral,0.0,neutral,0.0,neutral,0
7092,neutral,neutral,0.0,neutral,0.0,neutral,0
7093,neutral,neutral,0.0,neutral,0.0,neutral,0
7094,neutral,neutral,0.0,neutral,0.0,neutral,0
7095,neutral,neutral,0.0,neutral,0.0,neutral,0
7096,neutral,neutral,0.0,neutral,0.0,neutral,0
7097,neutral,neutral,0.0,neutral,0.0,neutral,0
7098,neutral,neutral,0.0,neutral,0.0,neutral,0
7099,neutral,neutral,0.0,neutral,0.0,neutral,0
7100,neutral,neutral,0.0,neutral,0.0,neutral,0
7101,neutral,neutral,0.0,neutral,0.0,neutral,0
7102,neutral,neutral,0.0,neutral,0.0,neutral,0
7103,neutral,neutral,0.0,neutral,0.0,neutral,0
7104,neutral,neutral,0.0,neutral,0.0,neutral,0
7105,neutral,neutral,0.0,neutral,0.0,neutral,0
7106,neutral,neutral,0.0,neutral,0.0,neutral,0
7107,neutral,neutral,0.0,neutral,0.0,neutral,0
7108,neutral,neutral,0.0,neutral,0.0,neutral,0
7109,neutral,neutral,0.0,neutral,0.0,neutral,0
7110,neutral,neutral,0.0,neutral,0.0,neutral,0
7111,neutral,neutral,0.0,neutral,0.0,neutral,0
7112,neutral,neutral,0.0,neutral,0.0,neutral,0
7113,neutral,neutral,0.0,neutral,0.0,neutral,0
7114,neutral,neutral,0.0,neutral,0.0,neutral,0
7115,neutral,neutral,0.0,neutral,0.0,neutral,0
7116,neutral,neutral,0.0,neutral,0.0,neutral,0
7117,neutral,neutral,0.0,neutral,0.0,neutral,0
7118,neutral,neutral,0.0,neutral,0.0,neutral,0
7119,neutral,neutral,0.0,neutral,0.0,neutral,0
7120,neutral,neutral,0.0,neutral,0.0,neutral,0
7121,neutral,neutral,0.0,neutral,0.0,neutral,0
7122,neutral,neutral,0.0,neutral,0.0,neutral,0
7123,neutral,neutral,0.0,neutral,0.0,neutral,0
7124,neutral,neutral,0.0,neutral,0.0,neutral,0
7125,neutral,neutral,0.0,neutral,0.0,neutral,0
7126,neutral,neutral,0.0,neutral,0.0,neutral,0
7127,neutral,neutral,0.0,neutral,0.0,neutral,0
7128,neutral,neutral,0.0,neutral,0.0,neutral,0
7129,neutral,neutral,0.0,neutral,0.0,neutral,0
7130,neutral,neutral,0.0,neutral,0.0,neutral,0
7131,neutral,neutral,0.0,neutral,0.0,neutral,0
7132,neutral,neutral,0.0,neutral,0.0,neutral,0
7133,neutral,neutral,0.0,neutral,0.0,neutral,0
7134,neutral,neutral,0.0,neutral,0.0,neutral,0
7135,neutral,neutral,0.0,neutral,0.0,neutral,0
7136,neutral,neutral,0.0,neutral,0.0,neutral,0
7137,neutral,neutral,0.0,neutral,0.0,neutral,0
7138,neutral,neutral,0.0,neutral,0.0,neutral,0
7139,neutral,neutral,0.0,neutral,0.0,neutral,0
7140,neutral,neutral,0.0,neutral,0.0,neutral,0
7141,neutral,neutral,0.0,neutral,0.0,neutral,0
7142,neutral,neutral,0.0,neutral,0.0,neutral,0
7143,neutral,neutral,0.0,neutral,0.0,neutral,0
7144,neutral,neutral,0.0,neutral,0.0,neutral,0
7145,neutral,neutral,0.0,neutral,0.0,neutral,0
7146,neutral,neutral,0.0,neutral,0.0,neutral,0
7147,neutral,neutral,0.0,neutral,0.0,neutral,0
7148,neutral,neutral,0.0,neutral,0.0,neutral,0
7149,neutral,neutral,0.0,neutral,0.0,neutral,0
7150,neutral,neutral,0.0,neutral,0.0,neutral,0
7151,neutral,neutral,0.0,neutral,0.0,neutral,0
7152,neutral,neutral,0.0,neutral,0.0,neutral,0
7153,neutral,neutral,0.0,neutral,0.0,neutral,0
7154,neutral,neutral,0.0,neutral,0.0,neutral,0
7155,neutral,neutral,0.0,neutral,0.0,neutral,0
7156,neutral,neutral,0.0,neutral,0.0,neutral,0
7157,neutral,neutral,0.0,neutral,0.0,neutral,0
7158,neutral,neutral,0.0,neutral,0.0,neutral,0
7159,neutral,neutral,0.0,neutral,0.0,neutral,0
7160,neutral,neutral,0.0,neutral,0.0,neutral,0
7161,neutral,neutral,0.0,neutral,0.0,neutral,0
7162,neutral,neutral,0.0,neutral,0.0,neutral,0
7163,neutral,neutral,0.0,neutral,0.0,neutral,0
7164,neutral,neutral,0.0,neutral,0.0,neutral,0
7165,neutral,neutral,0.0,neutral,0.0,neutral,0
7166,neutral,neutral,0.0,neutral,0.0,neutral,0
7167,neutral,neutral,0.0,neutral,0.0,neutral,0
7168,neutral,neutral,0.0,neutral,0.0,neutral,0
7169,neutral,neutral,0.0,neutral,0.0,neutral,0
7170,neutral,neutral,0.0,neutral,0.0,neutral,0
7171,neutral,neutral,0.0,neutral,0.0,neutral,0
7172,neutral,neutral,0.0,neutral,0.0,neutral,0
7173,neutral,neutral,0.0,neutral,0.0,neutral,0
7174,neutral,neutral,0.0,neutral,0.0,neutral,0
7175,neutral,neutral,0.0,neutral,0.0,neutral,0
7176,neutral,neutral,0.0,neutral,0.0,neutral,0
7177,neutral,neutral,0.0,neutral,0.0,neutral,0
7178,neutral,neutral,0.0,neutral,0.0,neutral,0
7179,neutral,neutral,0.0,neutral,0.0,neutral,0
7180,neutral,neutral,0.0,neutral,0.0,neutral,0
7181,neutral,neutral,0.0,neutral,0.0,neutral,0
7182,neutral,neutral,0.0,neutral,0.0,neutral,0
7183,neutral,neutral,0.0,neutral,0.0,neutral,0
7184,neutral,neutral,0.0,neutral,0.0,neutral,0
7185,neutral,neutral,0.0,neutral,0.0,neutral,0
7186,neutral,neutral,0.0,neutral,0.0,neutral,0
7187,neutral,neutral,0.0,neutral,0.0,neutral,0
7188,neutral,neutral,0.0,neutral,0.0,neutral,0
7189,neutral,neutral,0.0,neutral,0.0,neutral,0
7190,neutral,neutral,0.0,neutral,0.0,neutral,0
7191,neutral,neutral,0.0,neutral,0.0,neutral,0
7192,neutral,neutral,0.0,neutral,0.0,neutral,0
7193,neutral,neutral,0.0,neutral,0.0,neutral,0
7194,neutral,neutral,0.0,neutral,0.0,neutral,0
7195,neutral,neutral,0.0,neutral,0.0,neutral,0
7196,neutral,neutral,0.0,neutral,0.0,neutral,0
7197,neutral,neutral,0.0,neutral,0.0,neutral,0
7198,neutral,neutral,0.0,neutral,0.0,neutral,0
7199,neutral,neutral,0.0,neutral,0.0,neutral,0
7200,neutral,neutral,0.0,neutral,0.0,neutral,0
7201,neutral,neutral,0.0,neutral,0.0,neutral,0
7202,neutral,neutral,0.0,neutral,0.0,neutral,0
7203,neutral,neutral,0.0,neutral,0.0,neutral,0
7204,neutral,neutral,0.0,neutral,0.0,neutral,0
7205,neutral,neutral,0.0,neutral,0.0,neutral,0
7206,neutral,neutral,0.0,neutral,0.0,neutral,0
7207,neutral,neutral,0.0,neutral,0.0,neutral,0
7208,neutral,neutral,0.0,neutral,0.0,neutral,0
7209,neutral,neutral,0.0,neutral,0.0,neutral,0
7210,neutral,neutral,0.0,neutral,0.0,neutral,0
7211,neutral,neutral,0.0,neutral,0.0,neutral,0
7212,neutral,neutral,0.0,neutral,0.0,neutral,0
7213,neutral,neutral,0.0,neutral,0.0,neutral,0
7214,neutral,neutral,0.0,neutral,0.0,neutral,0
7215,neutral,neutral,0.0,neutral,0.0,neutral,0
7216,neutral,neutral,0.0,neutral,0.0,neutral,0
7217,neutral,neutral,0.0,neutral,0.0,neutral,0
7218,neutral,neutral,0.0,neutral,0.0,neutral,0
7219,neutral,neutral,0.0,neutral,0.0,neutral,0
7220,neutral,neutral,0.0,neutral,0.0,neutral,0
7221,neutral,neutral,0.0,neutral,0.0,neutral,0
7222,neutral,neutral,0.0,neutral,0.0,neutral,0
7223,neutral,neutral,0.0,neutral,0.0,neutral,0
7224,neutral,neutral,0.0,neutral,0.0,neutral,0
7225,neutral,neutral,0.0,neutral,0.0,neutral,0
7226,neutral,neutral,0.0,neutral,0.0,neutral,0
7227,neutral,neutral,0.0,neutral,0.0,neutral,0
7228,neutral,neutral,0.0,neutral,0.0,neutral,0
7229,neutral,neutral,0.0,neutral,0.0,neutral,0
7230,neutral,neutral,0.0,neutral,0.0,neutral,0
7231,neutral,neutral,0.0,neutral,0.0,neutral,0
7232,neutral,neutral,0.0,neutral,0.0,neutral,0
7233,neutral,neutral,0.0,neutral,0.0,neutral,0
7234,neutral,neutral,0.0,neutral,0.0,neutral,0
7235,neutral,neutral,0.0,neutral,0.0,neutral,0
7236,neutral,neutral,0.0,neutral,0.0,neutral,0
7237,neutral,neutral,0.0,neutral,0.0,neutral,0
7238,neutral,neutral,0.0,neutral,0.0,neutral,0
7239,neutral,neutral,0.0,neutral,0.0,neutral,0
7240,neutral,neutral,0.0,neutral,0.0,neutral,0
7241,neutral,neutral,0.0,neutral,0.0,neutral,0
7242,neutral,neutral,0.0,neutral,0.0,neutral,0
7243,neutral,neutral,0.0,neutral,0.0,neutral,0
7244,neutral,neutral,0.0,neutral,0.0,neutral,0
7245,neutral,neutral,0.0,neutral,0.0,neutral,0
7246,neutral,neutral,0.0,neutral,0.0,neutral,0
7247,neutral,neutral,0.0,neutral,0.0,neutral,0
7248,neutral,neutral,0.0,neutral,0.0,neutral,0
7249,neutral,neutral,0.0,neutral,0.0,neutral,0
7250,neutral,neutral,0.0,neutral,0.0,neutral,0
7251,neutral,neutral,0.0,neutral,0.0,neutral,0
7252,neutral,neutral,0.0,neutral,0.0,neutral,0
7253,neutral,neutral,0.0,neutral,0.0,neutral,0
7254,neutral,neutral,0.0,neutral,0.0,neutral,0
7255,neutral,neutral,0.0,neutral,0.0,neutral,0
7256,neutral,neutral,0.0,neutral,0.0,neutral,0
7257,neutral,neutral,0.0,neutral,0.0,neutral,0
7258,neutral,neutral,0.0,neutral,0.0,neutral,0
7259,neutral,neutral,0.0,neutral,0.0,neutral,0
7260,neutral,neutral,0.0,neutral,0.0,neutral,0
7261,neutral,neutral,0.0,neutral,0.0,neutral,0
7262,neutral,neutral,0.0,neutral,0.0,neutral,0
7263,neutral,neutral,0.0,neutral,0.0,neutral,0
7264,neutral,neutral,0.0,neutral,0.0,neutral,0
7265,neutral,neutral,0.0,neutral,0.0,neutral,0
7266,neutral,neutral,0.0,neutral,0.0,neutral,0
7267,neutral,neutral,0.0,neutral,0.0,neutral,0
7268,neutral,neutral,0.0,neutral,0.0,neutral,0
7269,neutral,neutral,0.0,neutral,0.0,neutral,0
7270,neutral,neutral,0.0,neutral,0.0,neutral,0
7271,neutral,neutral,0.0,neutral,0.0,neutral,0
7272,neutral,neutral,0.0,neutral,0.0,neutral,0
7273,neutral,neutral,0.0,neutral,0.0,neutral,0
7274,neutral,neutral,0.0,neutral,0.0,neutral,0
7275,neutral,neutral,0.0,neutral,0.0,neutral,0
7276,neutral,neutral,0.0,neutral,0.0,neutral,0
7277,neutral,neutral,0.0,neutral,0.0,neutral,0
7278,neutral,neutral,0.0,neutral,0.0,neutral,0
7279,neutral,neutral,0.0,neutral,0.0,neutral,0
7280,neutral,neutral,0.0,neutral,0.0,neutral,0
7281,neutral,neutral,0.0,neutral,0.0,neutral,0
7282,neutral,neutral,0.0,neutral,0.0,neutral,0
7283,neutral,neutral,0.0,neutral,0.0,neutral,0
7284,neutral,neutral,0.0,neutral,0.0,neutral,0
7285,neutral,neutral,0.0,neutral,0.0,neutral,0
7286,neutral,neutral,0.0,neutral,0.0,neutral,0
7287,neutral,neutral,0.0,neutral,0.0,neutral,0
7288,neutral,neutral,0.0,neutral,0.0,neutral,0
7289,neutral,neutral,0.0,neutral,0.0,neutral,0
7290,neutral,neutral,0.0,neutral,0.0,neutral,0
7291,neutral,neutral,0.0,neutral,0.0,neutral,0
7292,neutral,neutral,0.0,neutral,0.0,neutral,0
7293,neutral,neutral,0.0,neutral,0.0,neutral,0
7294,neutral,neutral,0.0,neutral,0.0,neutral,0
7295,neutral,neutral,0.0,neutral,0.0,neutral,0
7296,neutral,neutral,0.0,neutral,0.0,neutral,0
7297,neutral,neutral,0.0,neutral,0.0,neutral,0
7298,neutral,neutral,0.0,neutral,0.0,neutral,0
7299,neutral,neutral,0.0,neutral,0.0,neutral,0
7300,neutral,neutral,0.0,neutral,0.0,neutral,0
7301,neutral,neutral,0.0,neutral,0.0,neutral,0
7302,neutral,neutral,0.0,neutral,0.0,neutral,0
7303,neutral,neutral,0.0,neutral,0.0,neutral,0
7304,neutral,neutral,0.0,neutral,0.0,neutral,0
7305,neutral,neutral,0.0,neutral,0.0,neutral,0
7306,neutral,neutral,0.0,neutral,0.0,neutral,0
7307,neutral,neutral,0.0,neutral,0.0,neutral,0
7308,neutral,neutral,0.0,neutral,0.0,neutral,0
7309,neutral,neutral,0.0,neutral,0.0,neutral,0
7310,neutral,neutral,0.0,neutral,0.0,neutral,0
7311,neutral,neutral,0.0,neutral,0.0,neutral,0
7312,neutral,neutral,0.0,neutral,0.0,neutral,0
7313,neutral,neutral,0.0,neutral,0.0,neutral,0
7314,neutral,neutral,0.0,neutral,0.0,neutral,0
7315,neutral,neutral,0.0,neutral,0.0,neutral,0
7316,neutral,neutral,0.0,neutral,0.0,neutral,0
7317,neutral,neutral,0.0,neutral,0.0,neutral,0
7318,neutral,neutral,0.0,neutral,0.0,neutral,0
7319,neutral,neutral,0.0,neutral,0.0,neutral,0
7320,neutral,neutral,0.0,neutral,0.0,neutral,0
7321,neutral,neutral,0.0,neutral,0.0,neutral,0
7322,neutral,neutral,0.0,neutral,0.0,neutral,0
7323,neutral,neutral,0.0,neutral,0.0,neutral,0
7324,neutral,neutral,0.0,neutral,0.0,neutral,0
7325,neutral,neutral,0.0,neutral,0.0,neutral,0
7326,neutral,neutral,0.0,neutral,0.0,neutral,0
7327,neutral,neutral,0.0,neutral,0.0,neutral,0
7328,neutral,neutral,0.0,neutral,0.0,neutral,0
7329,neutral,neutral,0.0,neutral,0.0,neutral,0
7330,neutral,neutral,0.0,neutral,0.0,neutral,0
7331,neutral,neutral,0.0,neutral,0.0,neutral,0
7332,neutral,neutral,0.0,neutral,0.0,neutral,0
7333,neutral,neutral,0.0,neutral,0.0,neutral,0
7334,neutral,neutral,0.0,neutral,0.0,neutral,0
7335,neutral,neutral,0.0,neutral,0.0,neutral,0
7336,neutral,neutral,0.0,neutral,0.0,neutral,0
7337,neutral,neutral,0.0,neutral,0.0,neutral,0
7338,neutral,neutral,0.0,neutral,0.0,neutral,0
7339,neutral,neutral,0.0,neutral,0.0,neutral,0
7340,neutral,neutral,0.0,neutral,0.0,neutral,0
7341,neutral,neutral,0.0,neutral,0.0,neutral,0
7342,neutral,neutral,0.0,neutral,0.0,neutral,0
7343,neutral,neutral,0.0,neutral,0.0,neutral,0
7344,neutral,neutral,0.0,neutral,0.0,neutral,0
7345,neutral,neutral,0.0,neutral,0.0,neutral,0
7346,neutral,neutral,0.0,neutral,0.0,neutral,0
7347,neutral,neutral,0.0,neutral,0.0,neutral,0
7348,neutral,neutral,0.0,neutral,0.0,neutral,0
7349,neutral,neutral,0.0,neutral,0.0,neutral,0
7350,neutral,neutral,0.0,neutral,0.0,neutral,0
7351,neutral,neutral,0.0,neutral,0.0,neutral,0
7352,neutral,neutral,0.0,neutral,0.0,neutral,0
7353,neutral,neutral,0.0,neutral,0.0,neutral,0
7354,neutral,neutral,0.0,neutral,0.0,neutral,0
7355,neutral,neutral,0.0,neutral,0.0,neutral,0
7356,neutral,neutral,0.0,neutral,0.0,neutral,0
7357,neutral,neutral,0.0,neutral,0.0,neutral,0
7358,neutral,neutral,0.0,neutral,0.0,neutral,0
7359,neutral,neutral,0.0,neutral,0.0,neutral,0
7360,neutral,neutral,0.0,neutral,0.0,neutral,0
7361,neutral,neutral,0.0,neutral,0.0,neutral,0
7362,neutral,neutral,0.0,neutral,0.0,neutral,0
7363,neutral,neutral,0.0,neutral,0.0,neutral,0
7364,neutral,neutral,0.0,neutral,0.0,neutral,0
7365,neutral,neutral,0.0,neutral,0.0,neutral,0
7366,neutral,neutral,0.0,neutral,0.0,neutral,0
7367,neutral,neutral,0.0,neutral,0.0,neutral,0
7368,neutral,neutral,0.0,neutral,0.0,neutral,0
7369,neutral,neutral,0.0,neutral,0.0,neutral,0
7370,neutral,neutral,0.0,neutral,0.0,neutral,0
7371,neutral,neutral,0.0,neutral,0.0,neutral,0
7372,neutral,neutral,0.0,neutral,0.0,neutral,0
7373,neutral,neutral,0.0,neutral,0.0,neutral,0
7374,neutral,neutral,0.0,neutral,0.0,neutral,0
7375,neutral,neutral,0.0,neutral,0.0,neutral,0
7376,neutral,neutral,0.0,neutral,0.0,neutral,0
7377,neutral,neutral,0.0,neutral,0.0,neutral,0
7378,neutral,neutral,0.0,neutral,0.0,neutral,0
7379,neutral,neutral,0.0,neutral,0.0,neutral,0
7380,neutral,neutral,0.0,neutral,0.0,neutral,0
7381,neutral,neutral,0.0,neutral,0.0,neutral,0
7382,neutral,neutral,0.0,neutral,0.0,neutral,0
7383,neutral,neutral,0.0,neutral,0.0,neutral,0
7384,neutral,neutral,0.0,neutral,0.0,neutral,0
7385,neutral,neutral,0.0,neutral,0.0,neutral,0
7386,neutral,neutral,0.0,neutral,0.0,neutral,0
7387,neutral,neutral,0.0,neutral,0.0,neutral,0
7388,neutral,neutral,0.0,neutral,0.0,neutral,0
7389,neutral,neutral,0.0,neutral,0.0,neutral,0
7390,neutral,neutral,0.0,neutral,0.0,neutral,0
7391,neutral,neutral,0.0,neutral,0.0,neutral,0
7392,neutral,neutral,0.0,neutral,0.0,neutral,0
7393,neutral,neutral,0.0,neutral,0.0,neutral,0
7394,neutral,neutral,0.0,neutral,0.0,neutral,0
7395,neutral,neutral,0.0,neutral,0.0,neutral,0
7396,neutral,neutral,0.0,neutral,0.0,neutral,0
7397,neutral,neutral,0.0,neutral,0.0,neutral,0
7398,neutral,neutral,0.0,neutral,0.0,neutral,0
