,act,pow,img,round
853,push,0.5,Dog 14,0
854,push,0.5,Dog 14,0
855,push,0.5,Dog 14,0
856,push,0.5,Dog 14,0
857,push,0.5,Dog 14,0
858,push,0.5,Dog 14,0
859,push,0.5,Dog 14,0
860,push,0.5,Dog 14,0
861,push,0.5,Dog 14,0
862,push,0.5,Dog 14,0
863,push,0.5,Dog 14,0
864,push,0.5,Dog 14,0
865,push,0.5,Dog 14,0
866,push,0.5,Dog 14,0
867,push,0.5,Dog 14,0
868,push,0.5,Dog 14,0
869,push,0.5,Dog 14,0
870,push,0.5,Dog 14,0
871,push,0.5,Dog 14,0
872,push,0.5,Dog 14,0
873,push,0.5,Dog 14,0
874,push,0.5,Dog 14,0
875,push,0.5,Dog 14,0
876,push,0.5,Dog 14,0
877,push,0.5,Dog 14,0
878,push,0.5,Dog 14,0
879,push,0.5,Dog 14,0
880,push,0.5,Dog 14,0
881,push,0.5,Dog 14,0
882,push,0.5,Dog 14,0
883,push,0.5,Dog 14,0
884,push,0.5,Dog 14,0
885,push,0.5,Dog 14,0
886,push,0.5,Dog 14,0
887,push,0.5,Bear 2,0
888,push,0.5,Bear 2,0
889,push,0.5,Bear 2,0
890,push,0.5,Bear 2,0
891,push,0.5,Bear 2,0
892,push,0.5,Bear 2,0
893,push,0.5,Bear 2,0
894,push,0.5,Bear 2,0
895,push,0.5,Bear 2,0
896,push,0.5,Bear 2,0
897,push,0.5,Bear 2,0
898,push,0.5,Bear 2,0
899,push,0.5,Bear 2,0
900,push,0.5,Bear 2,0
901,push,0.5,Bear 2,0
902,push,0.5,Bear 2,0
903,push,0.5,Bear 2,0
904,push,0.5,Bear 2,0
905,push,0.5,Bear 2,0
906,push,0.5,Bear 2,0
907,push,0.5,Bear 2,0
908,push,0.5,Bear 2,0
909,push,0.5,Bear 2,0
910,push,0.5,Bear 2,0
911,push,0.5,Bear 2,0
912,push,0.5,Bear 2,0
913,push,0.5,Bear 2,0
914,push,0.5,Bear 2,0
915,push,0.5,Bear 2,0
916,push,0.5,Bear 2,0
917,push,0.5,Bear 2,0
918,push,0.5,Bear 2,0
919,push,0.5,Bear 2,0
920,push,0.5,Bear 2,0
921,push,0.5,Bear 2,0
922,push,0.5,Bear 2,0
923,push,0.5,Bear 2,0
924,push,0.5,Bear 2,0
925,push,0.5,Bear 2,0
926,push,0.5,Bear 2,0
927,push,0.5,Bear 2,0
928,push,0.5,Bear 2,0
929,push,0.5,Bear 2,0
930,push,0.5,Bear 2,0
931,push,0.5,Bear 2,0
932,push,0.5,Bear 2,0
933,push,0.5,Bear 2,0
934,push,0.5,Bear 2,0
935,push,0.5,Bear 2,0
936,push,0.5,Bear 2,0
937,push,0.5,Bear 2,0
938,push,0.5,Bear 2,0
939,push,0.5,Bear 2,0
940,push,0.5,Bear 2,0
941,push,0.5,Bear 2,0
942,push,0.5,Bear 2,0
943,push,0.5,Bear 2,0
944,push,0.5,Bear 2,0
945,push,0.5,Bear 2,0
946,push,0.5,Bear 2,0
947,push,0.5,Bear 2,0
948,push,0.5,Bear 2,0
949,push,0.5,Bear 2,0
950,push,0.5,Bear 2,0
951,push,0.5,Bear 2,0
952,push,0.5,Bear 2,0
953,push,0.5,Bear 2,0
954,push,0.5,Bear 2,0
955,push,0.5,Bear 2,0
956,push,0.5,Bear 2,0
957,push,0.5,Bear 2,0
958,push,0.5,Bear 2,0
959,push,0.5,Bear 2,0
960,push,0.5,Bear 2,0
961,push,0.5,Bear 2,0
962,push,0.5,Bear 2,0
963,push,0.5,Bear 2,0
964,push,0.5,Bear 2,0
965,push,0.5,Bear 2,0
966,push,0.5,Bear 2,0
967,push,0.5,Fire 9,0
968,push,0.5,Fire 9,0
969,push,0.5,Fire 9,0
970,push,0.5,Fire 9,0
971,push,0.5,Fire 9,0
972,push,0.5,Fire 9,0
973,push,0.5,Fire 9,0
974,push,0.5,Fire 9,0
975,push,0.5,Fire 9,0
976,push,0.5,Fire 9,0
977,push,0.5,Fire 9,0
978,push,0.5,Fire 9,0
979,push,0.5,Fire 9,0
980,push,0.5,Fire 9,0
981,push,0.5,Fire 9,0
982,push,0.5,Fire 9,0
983,push,0.5,Fire 9,0
984,push,0.5,Fire 9,0
985,push,0.5,Fire 9,0
986,push,0.5,Fire 9,0
987,push,0.5,Fire 9,0
988,push,0.5,Fire 9,0
989,push,0.5,Fire 9,0
990,push,0.5,Fire 9,0
991,push,0.5,Fire 9,0
992,push,0.5,Fire 9,0
993,push,0.5,Fire 9,0
994,push,0.5,Fire 9,0
995,push,0.5,Fire 9,0
996,push,0.5,Fire 9,0
997,push,0.5,Fire 9,0
998,push,0.5,Fire 9,0
999,push,0.5,Fire 9,0
1000,push,0.5,Fire 9,0
1001,push,0.5,Fire 9,0
1002,push,0.5,Fire 9,0
1003,push,0.5,Fire 9,0
1004,push,0.5,Fire 9,0
1005,push,0.5,Fire 9,0
1006,push,0.5,Fire 9,0
1007,push,0.5,Fire 9,0
1008,push,0.5,Fire 9,0
1009,push,0.5,Fire 9,0
1010,push,0.5,Fire 9,0
1011,push,0.5,Fire 9,0
1012,push,0.5,Fire 9,0
1013,push,0.5,Fire 9,0
1014,push,0.5,Fire 9,0
1015,push,0.5,Fire 9,0
1016,push,0.5,Fire 9,0
1017,push,0.5,Fire 9,0
1018,push,0.5,Fire 9,0
1019,push,0.5,Fire 9,0
1020,push,0.5,Fire 9,0
1021,push,0.5,Fire 9,0
1022,push,0.5,Fire 9,0
1023,push,0.5,Fire 9,0
1024,push,0.5,Fire 9,0
1025,push,0.5,Fire 9,0
1026,push,0.5,Fire 9,0
1027,push,0.5,Fire 9,0
1028,push,0.5,Fire 9,0
1029,push,0.5,Fire 9,0
1030,push,0.5,Fire 9,0
1031,push,0.5,Fire 9,0
1032,push,0.5,Fire 9,0
1033,push,0.5,Fire 9,0
1034,push,0.5,Fire 9,0
1035,push,0.5,Fire 9,0
1036,push,0.5,Fire 9,0
1037,push,0.5,Fire 9,0
1038,push,0.5,Fire 9,0
1039,push,0.5,Fire 9,0
1040,push,0.5,Fire 9,0
1041,push,0.5,Fire 9,0
1042,push,0.5,Fire 9,0
1043,push,0.5,Fire 9,0
1044,push,0.5,Fire 9,0
1045,push,0.5,Fire 9,0
1046,push,0.5,Fire 9,0
1047,push,0.5,Fire 9,0
1048,push,0.5,Cockroach 1,0
1049,push,0.5,Cockroach 1,0
1050,push,0.5,Cockroach 1,0
1051,push,0.5,Cockroach 1,0
1052,push,0.5,Cockroach 1,0
1053,push,0.5,Cockroach 1,0
1054,push,0.5,Cockroach 1,0
1055,push,0.5,Cockroach 1,0
1056,push,0.5,Cockroach 1,0
1057,push,0.5,Cockroach 1,0
1058,push,0.5,Cockroach 1,0
1059,push,0.5,Cockroach 1,0
1060,push,0.5,Cockroach 1,0
1061,push,0.5,Cockroach 1,0
1062,push,0.5,Cockroach 1,0
1063,push,0.5,Cockroach 1,0
1064,push,0.5,Cockroach 1,0
1065,push,0.5,Cockroach 1,0
1066,push,0.5,Cockroach 1,0
1067,push,0.5,Cockroach 1,0
1068,push,0.5,Cockroach 1,0
1069,push,0.5,Cockroach 1,0
1070,push,0.5,Cockroach 1,0
1071,push,0.5,Cockroach 1,0
1072,push,0.5,Cockroach 1,0
1073,push,0.5,Cockroach 1,0
1074,push,0.5,Cockroach 1,0
1075,push,0.5,Cockroach 1,0
1076,push,0.5,Cockroach 1,0
1077,push,0.5,Cockroach 1,0
1078,push,0.5,Cockroach 1,0
1079,push,0.5,Cockroach 1,0
1080,push,0.5,Cockroach 1,0
1081,push,0.5,Cockroach 1,0
1082,push,0.5,Cockroach 1,0
1083,push,0.5,Cockroach 1,0
1084,push,0.5,Cockroach 1,0
1085,push,0.5,Cockroach 1,0
1086,push,0.5,Cockroach 1,0
1087,push,0.5,Cockroach 1,0
1088,push,0.5,Cockroach 1,0
1089,push,0.5,Cockroach 1,0
1090,push,0.5,Cockroach 1,0
1091,push,0.5,Cockroach 1,0
1092,push,0.5,Cockroach 1,0
1093,push,0.5,Cockroach 1,0
1094,push,0.5,Cockroach 1,0
1095,push,0.5,Cockroach 1,0
1096,push,0.5,Cockroach 1,0
1097,push,0.5,Cockroach 1,0
1098,push,0.5,Cockroach 1,0
1099,push,0.5,Cockroach 1,0
1100,push,0.5,Cockroach 1,0
1101,push,0.5,Cockroach 1,0
1102,push,0.5,Cockroach 1,0
1103,push,0.5,Cockroach 1,0
1104,push,0.5,Cockroach 1,0
1105,push,0.5,Cockroach 1,0
1106,push,0.5,Cockroach 1,0
1107,push,0.5,Cockroach 1,0
1108,push,0.5,Cockroach 1,0
1109,push,0.5,Cockroach 1,0
1110,push,0.5,Cockroach 1,0
1111,push,0.5,Cockroach 1,0
1112,push,0.5,Cockroach 1,0
1113,push,0.5,Cockroach 1,0
1114,push,0.5,Cockroach 1,0
1115,push,0.5,Cockroach 1,0
1116,push,0.5,Cockroach 1,0
1117,push,0.5,Cockroach 1,0
1118,push,0.5,Cockroach 1,0
1119,push,0.5,Cockroach 1,0
1120,push,0.5,Cockroach 1,0
1121,push,0.5,Cockroach 1,0
1122,push,0.5,Cockroach 1,0
1123,push,0.5,Cockroach 1,0
1124,push,0.5,Cockroach 1,0
1125,push,0.5,Cockroach 1,0
1126,push,0.5,Cockroach 1,0
1127,push,0.5,Cockroach 1,0
1128,push,0.5,Cockroach 1,0
1129,push,0.5,KKK rally 2,0
1130,push,0.5,KKK rally 2,0
1131,push,0.5,KKK rally 2,0
1132,push,0.5,KKK rally 2,0
1133,push,0.5,KKK rally 2,0
1134,push,0.5,KKK rally 2,0
1135,push,0.5,KKK rally 2,0
1136,push,0.5,KKK rally 2,0
1137,push,0.5,KKK rally 2,0
1138,push,0.5,KKK rally 2,0
1139,push,0.5,KKK rally 2,0
1140,push,0.5,KKK rally 2,0
1141,push,0.5,KKK rally 2,0
1142,push,0.5,KKK rally 2,0
1143,push,0.5,KKK rally 2,0
1144,push,0.5,KKK rally 2,0
1145,push,0.5,KKK rally 2,0
1146,push,0.5,KKK rally 2,0
1147,push,0.5,KKK rally 2,0
1148,push,0.5,KKK rally 2,0
1149,push,0.5,KKK rally 2,0
1150,push,0.5,KKK rally 2,0
1151,push,0.5,KKK rally 2,0
1152,push,0.5,KKK rally 2,0
1153,push,0.5,KKK rally 2,0
1154,push,0.5,KKK rally 2,0
1155,push,0.5,KKK rally 2,0
1156,push,0.5,KKK rally 2,0
1157,push,0.5,KKK rally 2,0
1158,push,0.5,KKK rally 2,0
1159,push,0.5,KKK rally 2,0
1160,push,0.5,KKK rally 2,0
1161,push,0.5,KKK rally 2,0
1162,push,0.5,KKK rally 2,0
1163,push,0.5,KKK rally 2,0
1164,push,0.5,KKK rally 2,0
1165,push,0.5,KKK rally 2,0
1166,push,0.5,KKK rally 2,0
1167,push,0.5,KKK rally 2,0
1168,push,0.5,KKK rally 2,0
1169,push,0.5,KKK rally 2,0
1170,push,0.5,KKK rally 2,0
1171,push,0.5,KKK rally 2,0
1172,push,0.5,KKK rally 2,0
1173,push,0.5,KKK rally 2,0
1174,push,0.5,KKK rally 2,0
1175,push,0.5,KKK rally 2,0
1176,push,0.5,KKK rally 2,0
1177,push,0.5,KKK rally 2,0
1178,push,0.5,KKK rally 2,0
1179,push,0.5,KKK rally 2,0
1180,push,0.5,KKK rally 2,0
1181,push,0.5,KKK rally 2,0
1182,push,0.5,KKK rally 2,0
1183,push,0.5,KKK rally 2,0
1184,push,0.5,KKK rally 2,0
1185,push,0.5,KKK rally 2,0
1186,push,0.5,KKK rally 2,0
1187,push,0.5,KKK rally 2,0
1188,push,0.5,KKK rally 2,0
1189,push,0.5,KKK rally 2,0
1190,push,0.5,KKK rally 2,0
1191,push,0.5,KKK rally 2,0
1192,push,0.5,KKK rally 2,0
1193,push,0.5,KKK rally 2,0
1194,push,0.5,KKK rally 2,0
1195,push,0.5,KKK rally 2,0
1196,push,0.5,KKK rally 2,0
1197,push,0.5,KKK rally 2,0
1198,push,0.5,KKK rally 2,0
1199,push,0.5,KKK rally 2,0
1200,push,0.5,KKK rally 2,0
1201,push,0.5,KKK rally 2,0
1202,push,0.5,KKK rally 2,0
1203,push,0.5,KKK rally 2,0
1204,push,0.5,KKK rally 2,0
1205,push,0.5,KKK rally 2,0
1206,push,0.5,KKK rally 2,0
1207,push,0.5,KKK rally 2,0
1208,push,0.5,KKK rally 2,0
1209,push,0.5,KKK rally 2,0
1210,push,0.5,Stingray 1,0
1211,push,0.5,Stingray 1,0
1212,push,0.5,Stingray 1,0
1213,push,0.5,Stingray 1,0
1214,push,0.5,Stingray 1,0
1215,push,0.5,Stingray 1,0
1216,push,0.5,Stingray 1,0
1217,push,0.5,Stingray 1,0
1218,push,0.5,Stingray 1,0
1219,push,0.5,Stingray 1,0
1220,push,0.5,Stingray 1,0
1221,push,0.5,Stingray 1,0
1222,push,0.5,Stingray 1,0
1223,push,0.5,Stingray 1,0
1224,push,0.5,Stingray 1,0
1225,push,0.5,Stingray 1,0
1226,push,0.5,Stingray 1,0
1227,push,0.5,Stingray 1,0
1228,push,0.5,Stingray 1,0
1229,push,0.5,Stingray 1,0
1230,push,0.5,Stingray 1,0
1231,push,0.5,Stingray 1,0
1232,push,0.5,Stingray 1,0
1233,push,0.5,Stingray 1,0
1234,push,0.5,Stingray 1,0
1235,push,0.5,Stingray 1,0
1236,push,0.5,Stingray 1,0
1237,push,0.5,Stingray 1,0
1238,push,0.5,Stingray 1,0
1239,push,0.5,Stingray 1,0
1240,push,0.5,Stingray 1,0
1241,push,0.5,Stingray 1,0
1242,push,0.5,Stingray 1,0
1243,push,0.5,Stingray 1,0
1244,push,0.5,Stingray 1,0
1245,push,0.5,Stingray 1,0
1246,push,0.5,Stingray 1,0
1247,push,0.5,Stingray 1,0
1248,push,0.5,Stingray 1,0
1249,push,0.5,Stingray 1,0
1250,push,0.5,Stingray 1,0
1251,push,0.5,Stingray 1,0
1252,push,0.5,Stingray 1,0
1253,push,0.5,Stingray 1,0
1254,push,0.5,Stingray 1,0
1255,push,0.5,Stingray 1,0
1256,push,0.5,Stingray 1,0
1257,push,0.5,Stingray 1,0
1258,push,0.5,Stingray 1,0
1259,push,0.5,Stingray 1,0
1260,push,0.5,Stingray 1,0
1261,push,0.5,Stingray 1,0
1262,push,0.5,Stingray 1,0
1263,push,0.5,Stingray 1,0
1264,push,0.5,Stingray 1,0
1265,push,0.5,Stingray 1,0
1266,push,0.5,Stingray 1,0
1267,push,0.5,Stingray 1,0
1268,push,0.5,Stingray 1,0
1269,push,0.5,Stingray 1,0
1270,push,0.5,Stingray 1,0
1271,push,0.5,Stingray 1,0
1272,push,0.5,Stingray 1,0
1273,push,0.5,Stingray 1,0
1274,push,0.5,Stingray 1,0
1275,push,0.5,Stingray 1,0
1276,push,0.5,Stingray 1,0
1277,push,0.5,Stingray 1,0
1278,push,0.5,Stingray 1,0
1279,push,0.5,Stingray 1,0
1280,push,0.5,Stingray 1,0
1281,push,0.5,Stingray 1,0
1282,push,0.5,Stingray 1,0
1283,push,0.5,Stingray 1,0
1284,push,0.5,Stingray 1,0
1285,push,0.5,Stingray 1,0
1286,push,0.5,Stingray 1,0
1287,push,0.5,Stingray 1,0
1288,push,0.5,Stingray 1,0
1289,push,0.5,Stingray 1,0
1290,push,0.5,Stingray 1,0
1291,push,0.5,Exercise 2,0
1292,push,0.5,Exercise 2,0
1293,push,0.5,Exercise 2,0
1294,push,0.5,Exercise 2,0
1295,push,0.5,Exercise 2,0
1296,push,0.5,Exercise 2,0
1297,push,0.5,Exercise 2,0
1298,push,0.5,Exercise 2,0
1299,push,0.5,Exercise 2,0
1300,push,0.5,Exercise 2,0
1301,push,0.5,Exercise 2,0
1302,push,0.5,Exercise 2,0
1303,push,0.5,Exercise 2,0
1304,push,0.5,Exercise 2,0
1305,push,0.5,Exercise 2,0
1306,push,0.5,Exercise 2,0
1307,push,0.5,Exercise 2,0
1308,push,0.5,Exercise 2,0
1309,push,0.5,Exercise 2,0
1310,push,0.5,Exercise 2,0
1311,push,0.5,Exercise 2,0
1312,push,0.5,Exercise 2,0
1313,push,0.5,Exercise 2,0
1314,push,0.5,Exercise 2,0
1315,push,0.5,Exercise 2,0
1316,push,0.5,Exercise 2,0
1317,push,0.5,Exercise 2,0
1318,push,0.5,Exercise 2,0
1319,push,0.5,Exercise 2,0
1320,push,0.5,Exercise 2,0
1321,push,0.5,Exercise 2,0
1322,push,0.5,Exercise 2,0
1323,push,0.5,Exercise 2,0
1324,push,0.5,Exercise 2,0
1325,push,0.5,Exercise 2,0
1326,push,0.5,Exercise 2,0
1327,push,0.5,Exercise 2,0
1328,push,0.5,Exercise 2,0
1329,push,0.5,Exercise 2,0
1330,push,0.5,Exercise 2,0
1331,push,0.5,Exercise 2,0
1332,push,0.5,Exercise 2,0
1333,push,0.5,Exercise 2,0
1334,push,0.5,Exercise 2,0
1335,push,0.5,Exercise 2,0
1336,push,0.5,Exercise 2,0
1337,push,0.5,Exercise 2,0
1338,push,0.5,Exercise 2,0
1339,push,0.5,Exercise 2,0
1340,push,0.5,Exercise 2,0
1341,push,0.5,Exercise 2,0
1342,push,0.5,Exercise 2,0
1343,push,0.5,Exercise 2,0
1344,push,0.5,Exercise 2,0
1345,push,0.5,Exercise 2,0
1346,push,0.5,Exercise 2,0
1347,push,0.5,Exercise 2,0
1348,push,0.5,Exercise 2,0
1349,push,0.5,Exercise 2,0
1350,push,0.5,Exercise 2,0
1351,push,0.5,Exercise 2,0
1352,push,0.5,Exercise 2,0
1353,push,0.5,Exercise 2,0
1354,push,0.5,Exercise 2,0
1355,push,0.5,Exercise 2,0
1356,push,0.5,Exercise 2,0
1357,push,0.5,Exercise 2,0
1358,push,0.5,Exercise 2,0
1359,push,0.5,Exercise 2,0
1360,push,0.5,Exercise 2,0
1361,push,0.5,Exercise 2,0
1362,push,0.5,Exercise 2,0
1363,push,0.5,Exercise 2,0
1364,push,0.5,Exercise 2,0
1365,push,0.5,Exercise 2,0
1366,push,0.5,Exercise 2,0
1367,push,0.5,Exercise 2,0
1368,push,0.5,Exercise 2,0
1369,push,0.5,Exercise 2,0
1370,push,0.5,Exercise 2,0
1371,push,0.5,Dead bodies 3,0
1372,push,0.5,Dead bodies 3,0
1373,push,0.5,Dead bodies 3,0
1374,push,0.5,Dead bodies 3,0
1375,push,0.5,Dead bodies 3,0
1376,push,0.5,Dead bodies 3,0
1377,push,0.5,Dead bodies 3,0
1378,push,0.5,Dead bodies 3,0
1379,push,0.5,Dead bodies 3,0
1380,push,0.5,Dead bodies 3,0
1381,push,0.5,Dead bodies 3,0
1382,push,0.5,Dead bodies 3,0
1383,push,0.5,Dead bodies 3,0
1384,push,0.5,Dead bodies 3,0
1385,push,0.5,Dead bodies 3,0
1386,push,0.5,Dead bodies 3,0
1387,push,0.5,Dead bodies 3,0
1388,push,0.5,Dead bodies 3,0
1389,push,0.5,Dead bodies 3,0
1390,push,0.5,Dead bodies 3,0
1391,push,0.5,Dead bodies 3,0
1392,push,0.5,Dead bodies 3,0
1393,push,0.5,Dead bodies 3,0
1394,push,0.5,Dead bodies 3,0
1395,push,0.5,Dead bodies 3,0
1396,push,0.5,Dead bodies 3,0
1397,push,0.5,Dead bodies 3,0
1398,push,0.5,Dead bodies 3,0
1399,push,0.5,Dead bodies 3,0
1400,push,0.5,Dead bodies 3,0
1401,push,0.5,Dead bodies 3,0
1402,push,0.5,Dead bodies 3,0
1403,push,0.5,Dead bodies 3,0
1404,push,0.5,Dead bodies 3,0
1405,push,0.5,Dead bodies 3,0
1406,push,0.5,Dead bodies 3,0
1407,push,0.5,Dead bodies 3,0
1408,push,0.5,Dead bodies 3,0
1409,push,0.5,Dead bodies 3,0
1410,push,0.5,Dead bodies 3,0
1411,push,0.5,Dead bodies 3,0
1412,push,0.5,Dead bodies 3,0
1413,push,0.5,Dead bodies 3,0
1414,push,0.5,Dead bodies 3,0
1415,push,0.5,Dead bodies 3,0
1416,push,0.5,Dead bodies 3,0
1417,push,0.5,Dead bodies 3,0
1418,push,0.5,Dead bodies 3,0
1419,push,0.5,Dead bodies 3,0
1420,push,0.5,Dead bodies 3,0
1421,push,0.5,Dead bodies 3,0
1422,push,0.5,Dead bodies 3,0
1423,push,0.5,Dead bodies 3,0
1424,push,0.5,Dead bodies 3,0
1425,push,0.5,Dead bodies 3,0
1426,push,0.5,Dead bodies 3,0
1427,push,0.5,Dead bodies 3,0
1428,push,0.5,Dead bodies 3,0
1429,push,0.5,Dead bodies 3,0
1430,push,0.5,Dead bodies 3,0
1431,push,0.5,Dead bodies 3,0
1432,push,0.5,Dead bodies 3,0
1433,push,0.5,Dead bodies 3,0
1434,push,0.5,Dead bodies 3,0
1435,push,0.5,Dead bodies 3,0
1436,push,0.5,Dead bodies 3,0
1437,push,0.5,Dead bodies 3,0
1438,push,0.5,Dead bodies 3,0
1439,push,0.5,Dead bodies 3,0
1440,push,0.5,Dead bodies 3,0
1441,push,0.5,Dead bodies 3,0
1442,push,0.5,Dead bodies 3,0
1443,push,0.5,Dead bodies 3,0
1444,push,0.5,Dead bodies 3,0
1445,push,0.5,Dead bodies 3,0
1446,push,0.5,Dead bodies 3,0
1447,push,0.5,Dead bodies 3,0
1448,push,0.5,Dead bodies 3,0
1449,push,0.5,Dead bodies 3,0
1450,push,0.5,Dead bodies 3,0
1451,push,0.5,Dead bodies 3,0
1452,push,0.5,Explosion 6,0
1453,push,0.5,Explosion 6,0
1454,push,0.5,Explosion 6,0
1455,push,0.5,Explosion 6,0
1456,push,0.5,Explosion 6,0
1457,push,0.5,Explosion 6,0
1458,push,0.5,Explosion 6,0
1459,push,0.5,Explosion 6,0
1460,push,0.5,Explosion 6,0
1461,push,0.5,Explosion 6,0
1462,push,0.5,Explosion 6,0
1463,push,0.5,Explosion 6,0
1464,push,0.5,Explosion 6,0
1465,push,0.5,Explosion 6,0
1466,push,0.5,Explosion 6,0
1467,push,0.5,Explosion 6,0
1468,push,0.5,Explosion 6,0
1469,push,0.5,Explosion 6,0
1470,push,0.5,Explosion 6,0
1471,push,0.5,Explosion 6,0
1472,push,0.5,Explosion 6,0
1473,push,0.5,Explosion 6,0
1474,push,0.5,Explosion 6,0
1475,push,0.5,Explosion 6,0
1476,push,0.5,Explosion 6,0
1477,push,0.5,Explosion 6,0
1478,push,0.5,Explosion 6,0
1479,push,0.5,Explosion 6,0
1480,push,0.5,Explosion 6,0
1481,push,0.5,Explosion 6,0
1482,push,0.5,Explosion 6,0
1483,push,0.5,Explosion 6,0
1484,push,0.5,Explosion 6,0
1485,push,0.5,Explosion 6,0
1486,push,0.5,Explosion 6,0
1487,push,0.5,Explosion 6,0
1488,push,0.5,Explosion 6,0
1489,push,0.5,Explosion 6,0
1490,push,0.5,Explosion 6,0
1491,push,0.5,Explosion 6,0
1492,push,0.5,Explosion 6,0
1493,push,0.5,Explosion 6,0
1494,push,0.5,Explosion 6,0
1495,push,0.5,Explosion 6,0
1496,push,0.5,Explosion 6,0
1497,push,0.5,Explosion 6,0
1498,push,0.5,Explosion 6,0
1499,push,0.5,Explosion 6,0
1500,push,0.5,Explosion 6,0
1501,push,0.5,Explosion 6,0
1502,push,0.5,Explosion 6,0
1503,push,0.5,Explosion 6,0
1504,push,0.5,Explosion 6,0
1505,push,0.5,Explosion 6,0
1506,push,0.5,Explosion 6,0
1507,push,0.5,Explosion 6,0
1508,push,0.5,Explosion 6,0
1509,push,0.5,Explosion 6,0
1510,push,0.5,Explosion 6,0
1511,push,0.5,Explosion 6,0
1512,push,0.5,Explosion 6,0
1513,push,0.5,Explosion 6,0
1514,push,0.5,Explosion 6,0
1515,push,0.5,Explosion 6,0
1516,push,0.5,Explosion 6,0
1517,push,0.5,Explosion 6,0
1518,push,0.5,Explosion 6,0
1519,push,0.5,Explosion 6,0
1520,push,0.5,Explosion 6,0
1521,push,0.5,Explosion 6,0
1522,push,0.5,Explosion 6,0
1523,push,0.5,Explosion 6,0
1524,push,0.5,Explosion 6,0
1525,push,0.5,Explosion 6,0
1526,push,0.5,Explosion 6,0
1527,push,0.5,Explosion 6,0
1528,push,0.5,Explosion 6,0
1529,push,0.5,Explosion 6,0
1530,push,0.5,Explosion 6,0
1531,push,0.5,Explosion 6,0
1532,push,0.5,Explosion 6,0
1533,push,0.5,Seal 1,0
1534,push,0.5,Seal 1,0
1535,push,0.5,Seal 1,0
1536,push,0.5,Seal 1,0
1537,push,0.5,Seal 1,0
1538,push,0.5,Seal 1,0
1539,push,0.5,Seal 1,0
1540,push,0.5,Seal 1,0
1541,push,0.5,Seal 1,0
1542,push,0.5,Seal 1,0
1543,push,0.5,Seal 1,0
1544,push,0.5,Seal 1,0
1545,push,0.5,Seal 1,0
1546,push,0.5,Seal 1,0
1547,push,0.5,Seal 1,0
1548,push,0.5,Seal 1,0
1549,push,0.5,Seal 1,0
1550,push,0.5,Seal 1,0
1551,push,0.5,Seal 1,0
1552,push,0.5,Seal 1,0
1553,push,0.5,Seal 1,0
1554,push,0.5,Seal 1,0
1555,push,0.5,Seal 1,0
1556,push,0.5,Seal 1,0
1557,push,0.5,Seal 1,0
1558,push,0.5,Seal 1,0
1559,push,0.5,Seal 1,0
1560,push,0.5,Seal 1,0
1561,push,0.5,Seal 1,0
1562,push,0.5,Seal 1,0
1563,push,0.5,Seal 1,0
1564,push,0.5,Seal 1,0
1565,push,0.5,Seal 1,0
1566,push,0.5,Seal 1,0
1567,push,0.5,Seal 1,0
1568,push,0.5,Seal 1,0
1569,push,0.5,Seal 1,0
1570,push,0.5,Seal 1,0
1571,push,0.5,Seal 1,0
1572,push,0.5,Seal 1,0
1573,push,0.5,Seal 1,0
1574,push,0.5,Seal 1,0
1575,push,0.5,Seal 1,0
1576,push,0.5,Seal 1,0
1577,push,0.5,Seal 1,0
1578,push,0.5,Seal 1,0
1579,push,0.5,Seal 1,0
1580,push,0.5,Seal 1,0
1581,push,0.5,Seal 1,0
1582,push,0.5,Seal 1,0
1583,push,0.5,Seal 1,0
1584,push,0.5,Seal 1,0
1585,push,0.5,Seal 1,0
1586,push,0.5,Seal 1,0
1587,push,0.5,Seal 1,0
1588,push,0.5,Seal 1,0
1589,push,0.5,Seal 1,0
1590,push,0.5,Seal 1,0
1591,push,0.5,Seal 1,0
1592,push,0.5,Seal 1,0
1593,push,0.5,Seal 1,0
1594,push,0.5,Seal 1,0
1595,push,0.5,Seal 1,0
1596,push,0.5,Seal 1,0
1597,push,0.5,Seal 1,0
1598,push,0.5,Seal 1,0
1599,push,0.5,Seal 1,0
1600,push,0.5,Seal 1,0
1601,push,0.5,Seal 1,0
1602,push,0.5,Seal 1,0
1603,push,0.5,Seal 1,0
1604,push,0.5,Seal 1,0
1605,push,0.5,Seal 1,0
1606,push,0.5,Seal 1,0
1607,push,0.5,Seal 1,0
1608,push,0.5,Seal 1,0
1609,push,0.5,Seal 1,0
1610,push,0.5,Seal 1,0
1611,push,0.5,Seal 1,0
1612,push,0.5,Seal 1,0
1613,push,0.5,Seal 1,0
1614,push,0.5,Pollution 1,0
1615,push,0.5,Pollution 1,0
1616,push,0.5,Pollution 1,0
1617,push,0.5,Pollution 1,0
1618,push,0.5,Pollution 1,0
1619,push,0.5,Pollution 1,0
1620,push,0.5,Pollution 1,0
1621,push,0.5,Pollution 1,0
1622,push,0.5,Pollution 1,0
1623,push,0.5,Pollution 1,0
1624,push,0.5,Pollution 1,0
1625,push,0.5,Pollution 1,0
1626,push,0.5,Pollution 1,0
1627,push,0.5,Pollution 1,0
1628,push,0.5,Pollution 1,0
1629,push,0.5,Pollution 1,0
1630,push,0.5,Pollution 1,0
1631,push,0.5,Pollution 1,0
1632,push,0.5,Pollution 1,0
1633,push,0.5,Pollution 1,0
1634,push,0.5,Pollution 1,0
